,season,yr,mnth,hr,weekday,workingday,weathersit,casual,registered,cnt,temp,atemp,hum,windspeed
5113,3.0,0.0,8.0,23.0,5.0,1.0,1.0,17.0,102.0,139.0,0.9504517979680384,0.9346821447539739,0.3234842306434145,0.3677117075731151
5114,3.0,0.0,8.0,0.0,6.0,0.0,1.0,17.0,104.0,133.0,0.8465814981473359,0.7583597889545711,0.7931334185954327,0.09809394577440259
5115,3.0,0.0,8.0,1.0,6.0,0.0,1.0,17.0,50.0,67.0,0.8465814981473359,0.7583597889545711,0.7931334185954327,-0.17062208437949827
5116,3.0,0.0,8.0,2.0,6.0,0.0,1.0,14.0,39.0,53.0,0.8465814981473359,0.7583597889545711,0.7931334185954327,0.3677117075731151
5117,3.0,0.0,8.0,3.0,6.0,0.0,2.0,14.0,28.0,42.0,0.8465814981473359,0.7583597889545711,0.7931334185954327,-0.17062208437949827
5118,3.0,0.0,8.0,4.0,6.0,0.0,2.0,5.0,5.0,10.0,0.8465814981473359,0.7583597889545711,1.0540496341243313,-0.17062208437949827
5119,3.0,0.0,8.0,5.0,6.0,0.0,1.0,2.0,4.0,6.0,0.7427111983266335,0.5820374331551683,1.36714909275901,-0.8433138914090624
5120,3.0,0.0,8.0,6.0,6.0,0.0,1.0,5.0,22.0,27.0,0.7427111983266335,0.5820374331551683,1.36714909275901,-0.708955876332112
5121,3.0,0.0,8.0,7.0,6.0,0.0,1.0,14.0,49.0,63.0,0.9504517979680384,0.9346821447539739,1.0540496341243313,-0.17062208437949827
5122,3.0,0.0,8.0,8.0,6.0,0.0,1.0,17.0,94.0,121.0,0.9504517979680384,0.9346821447539739,1.0540496341243313,-0.17062208437949827
5123,3.0,0.0,8.0,9.0,6.0,0.0,1.0,17.0,155.0,215.0,1.262062697430145,1.2873268563527795,0.37566747374919435,0.3677117075731151
5124,3.0,0.0,8.0,10.0,6.0,0.0,2.0,17.0,199.0,290.0,1.262062697430145,1.2873268563527795,0.37566747374919435,0.906045499525729
5125,3.0,0.0,8.0,11.0,6.0,0.0,1.0,17.0,211.0,349.0,1.46980329707155,1.5515194290687164,-0.0417984710970435,0.3677117075731151
5126,3.0,0.0,8.0,12.0,6.0,0.0,1.0,17.0,252.0,382.0,1.5736735968922524,1.6399715679515856,-0.40708117283750156,0.3677117075731151
5127,3.0,0.0,8.0,13.0,6.0,0.0,2.0,17.0,265.0,441.0,1.5736735968922524,1.7278417848681198,-0.19834820041438292,1.310021276401392
5128,3.0,0.0,8.0,14.0,6.0,0.0,1.0,17.0,204.0,380.0,1.6775438967129541,1.7278417848681198,-0.5636309021548409,0.636427737727016
5129,3.0,0.0,8.0,15.0,6.0,0.0,2.0,17.0,232.0,362.0,1.7814141965336567,1.9041641406675227,-0.5114476590490612,0.636427737727016
5130,3.0,0.0,8.0,16.0,6.0,0.0,3.0,17.0,188.0,343.0,1.262062697430145,1.3751970732693135,0.8453166617012126,-0.17062208437949827
5131,3.0,0.0,8.0,17.0,6.0,0.0,3.0,17.0,88.0,149.0,1.262062697430145,1.3751970732693135,0.8453166617012126,-0.17062208437949827
5132,3.0,0.0,8.0,18.0,6.0,0.0,2.0,17.0,130.0,211.0,1.1581923976094426,1.2873268563527795,0.8453166617012126,2.3866888603066188
5133,3.0,0.0,8.0,19.0,6.0,0.0,3.0,17.0,114.0,171.0,1.1581923976094426,1.3751970732693135,1.106232877230111,0.636427737727016
5134,3.0,0.0,8.0,20.0,6.0,0.0,3.0,17.0,79.0,137.0,1.1581923976094426,1.2873268563527795,0.8453166617012126,0.906045499525729
5135,3.0,0.0,8.0,21.0,6.0,0.0,2.0,17.0,86.0,114.0,1.0543220977887402,1.1110045005533766,1.106232877230111,1.310021276401392
5136,3.0,0.0,8.0,22.0,6.0,0.0,2.0,17.0,96.0,120.0,1.0543220977887402,1.1110045005533766,1.106232877230111,1.310021276401392
5137,3.0,0.0,8.0,23.0,6.0,0.0,3.0,17.0,79.0,108.0,1.0543220977887402,1.1110045005533766,1.106232877230111,0.906045499525729
5138,3.0,0.0,8.0,0.0,0.0,0.0,2.0,14.0,66.0,80.0,1.0543220977887402,1.1110045005533766,1.106232877230111,0.906045499525729
5139,3.0,0.0,8.0,1.0,0.0,0.0,2.0,10.0,63.0,73.0,1.0543220977887402,1.1110045005533766,1.106232877230111,0.636427737727016
5140,3.0,0.0,8.0,2.0,0.0,0.0,2.0,17.0,48.0,66.0,1.0543220977887402,1.1110045005533766,1.106232877230111,0.3677117075731151
5141,3.0,0.0,8.0,3.0,0.0,0.0,2.0,9.0,23.0,32.0,1.0543220977887402,1.1110045005533766,1.106232877230111,-0.44023984617821105
5142,3.0,0.0,8.0,4.0,0.0,0.0,1.0,1.0,5.0,6.0,1.0543220977887402,1.1110045005533766,1.106232877230111,-0.44023984617821105
5143,3.0,0.0,8.0,5.0,0.0,0.0,1.0,1.0,4.0,5.0,1.0543220977887402,1.1110045005533766,1.36714909275901,0.09809394577440259
5144,3.0,0.0,8.0,6.0,0.0,0.0,1.0,3.0,10.0,13.0,1.0543220977887402,1.1110045005533766,1.36714909275901,-0.17062208437949827
5145,3.0,0.0,8.0,7.0,0.0,0.0,1.0,11.0,28.0,39.0,1.0543220977887402,1.1110045005533766,1.106232877230111,0.09809394577440259
5146,3.0,0.0,8.0,8.0,0.0,0.0,1.0,17.0,66.0,89.0,1.1581923976094426,1.2873268563527795,0.8453166617012126,0.09809394577440259
5147,3.0,0.0,8.0,9.0,0.0,0.0,1.0,17.0,102.0,184.0,1.3659329972508474,1.5515194290687164,0.6365836892780934,-0.708955876332112
5148,3.0,0.0,8.0,10.0,0.0,0.0,1.0,17.0,178.0,266.0,1.5736735968922524,1.9041641406675227,0.1669345013260757,-0.44023984617821105
5149,3.0,0.0,8.0,11.0,0.0,0.0,1.0,17.0,156.0,269.0,1.6775438967129541,2.0804864964669254,0.0103847720087363,-1.6512654451603888
5150,3.0,0.0,8.0,12.0,0.0,0.0,1.0,17.0,209.0,370.0,2.093025095995764,2.168938635349794,-1.0854633332126387,1.040403514602679
5151,3.0,0.0,8.0,13.0,0.0,0.0,1.0,17.0,206.0,324.0,2.093025095995764,2.168938635349794,-1.0854633332126387,1.040403514602679
5152,3.0,0.0,8.0,14.0,0.0,0.0,1.0,17.0,192.0,322.0,1.8852844963543591,1.9041641406675227,-0.82454711768374,0.09809394577440259
5153,3.0,0.0,8.0,15.0,0.0,0.0,3.0,17.0,208.0,326.0,1.1581923976094426,1.2873268563527795,0.5844004461723136,1.040403514602679
5154,3.0,0.0,8.0,16.0,0.0,0.0,3.0,17.0,119.0,193.0,1.1581923976094426,1.2873268563527795,0.5844004461723136,1.040403514602679
5155,3.0,0.0,8.0,17.0,0.0,0.0,3.0,17.0,131.0,194.0,1.262062697430145,1.3751970732693135,0.5844004461723136,0.09809394577440259
5156,3.0,0.0,8.0,18.0,0.0,0.0,1.0,17.0,155.0,229.0,1.1581923976094426,1.2873268563527795,0.5844004461723136,-0.8433138914090624
5157,3.0,0.0,8.0,19.0,0.0,0.0,1.0,17.0,160.0,228.0,1.1581923976094426,1.2873268563527795,0.8453166617012126,-0.17062208437949827
5158,3.0,0.0,8.0,20.0,0.0,0.0,1.0,17.0,133.0,183.0,1.1581923976094426,1.3751970732693135,1.106232877230111,-0.44023984617821105
5159,3.0,0.0,8.0,21.0,0.0,0.0,1.0,17.0,100.0,136.0,1.1581923976094426,1.3751970732693135,1.106232877230111,-0.708955876332112
5160,3.0,0.0,8.0,22.0,0.0,0.0,1.0,17.0,82.0,103.0,1.0543220977887402,1.1110045005533766,1.36714909275901,0.09809394577440259
5161,3.0,0.0,8.0,23.0,0.0,0.0,1.0,12.0,43.0,55.0,1.0543220977887402,1.1110045005533766,0.8453166617012126,-0.708955876332112
5162,3.0,0.0,8.0,0.0,1.0,1.0,1.0,13.0,17.0,30.0,1.0543220977887402,1.1110045005533766,0.8453166617012126,-0.708955876332112
5163,3.0,0.0,8.0,1.0,1.0,1.0,1.0,4.0,8.0,12.0,0.9504517979680384,0.9346821447539739,1.0540496341243313,-0.44023984617821105
5164,3.0,0.0,8.0,2.0,1.0,1.0,1.0,4.0,3.0,7.0,0.8465814981473359,0.6699076500717024,1.36714909275901,-1.6512654451603888
5165,3.0,0.0,8.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8465814981473359,0.6699076500717024,1.36714909275901,-1.6512654451603888
5166,3.0,0.0,8.0,4.0,1.0,1.0,1.0,2.0,8.0,10.0,0.8465814981473359,0.6699076500717024,1.36714909275901,-0.708955876332112
5167,3.0,0.0,8.0,5.0,1.0,1.0,1.0,1.0,14.0,15.0,1.0543220977887402,1.1110045005533766,0.8453166617012126,-0.8433138914090624
5168,3.0,0.0,8.0,6.0,1.0,1.0,1.0,8.0,87.0,95.0,1.0543220977887402,1.022552361670508,0.1147512582202959,0.906045499525729
5169,3.0,0.0,8.0,7.0,1.0,1.0,1.0,17.0,249.0,267.0,1.1581923976094426,1.1988747174699108,-0.0417984710970435,1.040403514602679
5170,3.0,0.0,8.0,8.0,1.0,1.0,1.0,17.0,320.0,349.0,1.262062697430145,1.1988747174699108,-0.2505314435201627,1.310021276401392
5171,3.0,0.0,8.0,9.0,1.0,1.0,1.0,17.0,146.0,183.0,1.3659329972508474,1.2873268563527795,-0.40708117283750156,1.8483550683540055
5172,3.0,0.0,8.0,10.0,1.0,1.0,1.0,17.0,62.0,124.0,1.5736735968922524,1.5515194290687164,-0.5636309021548409,1.8483550683540055
5173,3.0,0.0,8.0,11.0,1.0,1.0,1.0,17.0,89.0,179.0,1.6775438967129541,1.5515194290687164,-0.7723638745779602,1.578737306555293
5174,3.0,0.0,8.0,12.0,1.0,1.0,1.0,17.0,134.0,182.0,1.6775438967129541,1.6399715679515856,-0.8767303607895195,0.636427737727016
5175,3.0,0.0,8.0,13.0,1.0,1.0,1.0,17.0,108.0,151.0,1.7814141965336567,1.6399715679515856,-0.9810968470010791,1.040403514602679
5176,3.0,0.0,8.0,14.0,1.0,1.0,1.0,17.0,109.0,150.0,1.6775438967129541,1.5515194290687164,-1.0332800901068588,1.040403514602679
5177,3.0,0.0,8.0,15.0,1.0,1.0,1.0,17.0,86.0,126.0,1.7814141965336567,1.6399715679515856,-1.1376465763184185,1.040403514602679
5178,3.0,0.0,8.0,16.0,1.0,1.0,1.0,17.0,218.0,282.0,1.8852844963543591,1.7278417848681198,-1.242013062529978,0.906045499525729
5179,3.0,0.0,8.0,17.0,1.0,1.0,1.0,17.0,460.0,527.0,1.8852844963543591,1.7278417848681198,-1.242013062529978,-0.17062208437949827
5180,3.0,0.0,8.0,18.0,1.0,1.0,1.0,17.0,465.0,529.0,1.7814141965336567,1.6399715679515856,-1.1376465763184185,-0.44023984617821105
5181,3.0,0.0,8.0,19.0,1.0,1.0,1.0,17.0,352.0,416.0,1.6775438967129541,1.5515194290687164,-1.0332800901068588,-0.708955876332112
5182,3.0,0.0,8.0,20.0,1.0,1.0,1.0,17.0,215.0,286.0,1.5736735968922524,1.6399715679515856,-0.40708117283750156,-1.6512654451603888
5183,3.0,0.0,8.0,21.0,1.0,1.0,1.0,17.0,156.0,186.0,1.3659329972508474,1.3751970732693135,-0.2505314435201627,-0.8433138914090624
5184,3.0,0.0,8.0,22.0,1.0,1.0,1.0,17.0,121.0,147.0,1.3659329972508474,1.3751970732693135,-0.2505314435201627,-0.708955876332112
5185,3.0,0.0,8.0,23.0,1.0,1.0,1.0,17.0,53.0,72.0,1.262062697430145,1.2873268563527795,0.1669345013260757,-0.708955876332112
5186,3.0,0.0,8.0,0.0,2.0,1.0,1.0,10.0,25.0,35.0,1.1581923976094426,1.2873268563527795,0.8453166617012126,-0.44023984617821105
5187,3.0,0.0,8.0,1.0,2.0,1.0,1.0,5.0,9.0,14.0,1.1581923976094426,1.1988747174699108,0.1669345013260757,-1.6512654451603888
5188,3.0,0.0,8.0,2.0,2.0,1.0,1.0,9.0,3.0,12.0,1.1581923976094426,1.1988747174699108,0.37566747374919435,-1.6512654451603888
5189,3.0,0.0,8.0,3.0,2.0,1.0,1.0,0.0,3.0,3.0,1.1581923976094426,1.1988747174699108,-0.0417984710970435,-1.6512654451603888
5190,3.0,0.0,8.0,4.0,2.0,1.0,1.0,1.0,6.0,7.0,1.0543220977887402,1.1110045005533766,0.5844004461723136,-1.6512654451603888
5191,3.0,0.0,8.0,5.0,2.0,1.0,1.0,5.0,25.0,30.0,1.0543220977887402,1.022552361670508,0.1147512582202959,-0.8433138914090624
5192,3.0,0.0,8.0,6.0,2.0,1.0,1.0,6.0,95.0,101.0,1.1581923976094426,1.1110045005533766,0.06256801511451611,-1.6512654451603888
5193,3.0,0.0,8.0,7.0,2.0,1.0,1.0,17.0,313.0,343.0,1.1581923976094426,1.2873268563527795,0.5844004461723136,-0.708955876332112
5194,3.0,0.0,8.0,8.0,2.0,1.0,1.0,17.0,352.0,392.0,1.262062697430145,1.2873268563527795,0.1669345013260757,-1.6512654451603888
5195,3.0,0.0,8.0,9.0,2.0,1.0,2.0,17.0,141.0,175.0,1.46980329707155,1.5515194290687164,-0.0417984710970435,-0.44023984617821105
5196,3.0,0.0,8.0,10.0,2.0,1.0,2.0,17.0,89.0,144.0,1.5736735968922524,1.7278417848681198,-0.19834820041438292,0.3677117075731151
5197,3.0,0.0,8.0,11.0,2.0,1.0,1.0,17.0,88.0,149.0,1.5736735968922524,1.7278417848681198,-0.19834820041438292,0.3677117075731151
5198,3.0,0.0,8.0,12.0,2.0,1.0,1.0,17.0,125.0,185.0,1.6775438967129541,1.8162939237509885,-0.35489792973172174,0.09809394577440259
5199,3.0,0.0,8.0,13.0,2.0,1.0,1.0,17.0,127.0,175.0,1.7814141965336567,1.8162939237509885,-0.7201806314721804,-0.17062208437949827
5200,3.0,0.0,8.0,14.0,2.0,1.0,1.0,17.0,95.0,148.0,1.8852844963543591,1.8162939237509885,-0.9810968470010791,0.906045499525729
5201,3.0,0.0,8.0,15.0,2.0,1.0,1.0,17.0,106.0,164.0,1.8852844963543591,1.7278417848681198,-1.242013062529978,0.906045499525729
5202,3.0,0.0,8.0,16.0,2.0,1.0,1.0,17.0,228.0,285.0,1.8852844963543591,1.7278417848681198,-1.242013062529978,1.040403514602679
5203,3.0,0.0,8.0,17.0,2.0,1.0,1.0,17.0,453.0,532.0,1.5736735968922524,1.6399715679515856,-0.40708117283750156,-0.17062208437949827
5204,3.0,0.0,8.0,18.0,2.0,1.0,1.0,17.0,488.0,585.0,1.5736735968922524,1.6399715679515856,-0.40708117283750156,0.09809394577440259
5205,3.0,0.0,8.0,19.0,2.0,1.0,1.0,17.0,302.0,371.0,1.5736735968922524,1.5515194290687164,-0.7201806314721804,-0.708955876332112
5206,3.0,0.0,8.0,20.0,2.0,1.0,1.0,17.0,258.0,292.0,1.5736735968922524,1.4636492121521822,-1.0332800901068588,0.09809394577440259
5207,3.0,0.0,8.0,21.0,2.0,1.0,1.0,17.0,184.0,230.0,1.46980329707155,1.2873268563527795,-0.8767303607895195,0.636427737727016
5208,3.0,0.0,8.0,22.0,2.0,1.0,1.0,17.0,127.0,155.0,1.46980329707155,1.2873268563527795,-0.8767303607895195,1.040403514602679
5209,3.0,0.0,8.0,23.0,2.0,1.0,1.0,17.0,53.0,75.0,1.3659329972508474,1.1988747174699108,-0.7723638745779602,0.906045499525729
5210,3.0,0.0,8.0,0.0,3.0,1.0,1.0,17.0,18.0,37.0,1.262062697430145,1.1110045005533766,-0.6158141452606207,0.3677117075731151
5211,3.0,0.0,8.0,1.0,3.0,1.0,1.0,7.0,10.0,17.0,1.1581923976094426,1.1110045005533766,-0.4592644159432813,0.09809394577440259
5212,3.0,0.0,8.0,2.0,3.0,1.0,1.0,1.0,10.0,11.0,1.1581923976094426,1.1110045005533766,-0.4592644159432813,-0.17062208437949827
5213,3.0,0.0,8.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0543220977887402,1.022552361670508,-0.2505314435201627,-0.17062208437949827
5214,3.0,0.0,8.0,4.0,3.0,1.0,1.0,1.0,4.0,5.0,1.0543220977887402,1.022552361670508,-0.4592644159432813,-0.44023984617821105
5215,3.0,0.0,8.0,5.0,3.0,1.0,1.0,2.0,30.0,32.0,0.9504517979680384,0.9346821447539739,-0.09398171420282331,-0.8433138914090624
5216,3.0,0.0,8.0,6.0,3.0,1.0,1.0,9.0,110.0,119.0,0.9504517979680384,0.9346821447539739,-0.09398171420282331,-1.6512654451603888
5217,3.0,0.0,8.0,7.0,3.0,1.0,1.0,16.0,289.0,305.0,1.0543220977887402,1.022552361670508,-0.2505314435201627,-0.8433138914090624
5218,3.0,0.0,8.0,8.0,3.0,1.0,1.0,17.0,361.0,399.0,1.262062697430145,1.1110045005533766,-0.6158141452606207,0.09809394577440259
5219,3.0,0.0,8.0,9.0,3.0,1.0,1.0,17.0,148.0,180.0,1.3659329972508474,1.1988747174699108,-0.7723638745779602,0.3677117075731151
5220,3.0,0.0,8.0,10.0,3.0,1.0,1.0,17.0,72.0,113.0,1.5736735968922524,1.4636492121521822,-1.0332800901068588,0.3677117075731151
5221,3.0,0.0,8.0,11.0,3.0,1.0,1.0,17.0,95.0,149.0,1.5736735968922524,1.3751970732693135,-1.1376465763184185,1.8483550683540055
5222,3.0,0.0,8.0,12.0,3.0,1.0,1.0,17.0,166.0,240.0,1.6775438967129541,1.4636492121521822,-1.2941963056357577,1.040403514602679
5223,3.0,0.0,8.0,13.0,3.0,1.0,1.0,17.0,150.0,191.0,1.6775438967129541,1.4636492121521822,-1.2941963056357577,0.906045499525729
5224,3.0,0.0,8.0,14.0,3.0,1.0,1.0,17.0,116.0,178.0,1.7814141965336567,1.4636492121521822,-1.5029292780588765,1.310021276401392
5225,3.0,0.0,8.0,15.0,3.0,1.0,1.0,17.0,141.0,194.0,1.8852844963543591,1.5515194290687164,-1.7116622504819958,1.310021276401392
5226,3.0,0.0,8.0,16.0,3.0,1.0,1.0,17.0,206.0,282.0,1.8852844963543591,1.5515194290687164,-1.9203952229051147,1.040403514602679
5227,3.0,0.0,8.0,17.0,3.0,1.0,1.0,17.0,513.0,584.0,1.7814141965336567,1.3751970732693135,-1.9203952229051147,1.040403514602679
5228,3.0,0.0,8.0,18.0,3.0,1.0,1.0,17.0,489.0,559.0,1.6775438967129541,1.3751970732693135,-1.816028736693555,1.040403514602679
5229,3.0,0.0,8.0,19.0,3.0,1.0,1.0,17.0,334.0,413.0,1.5736735968922524,1.2873268563527795,-1.9203952229051147,0.636427737727016
5230,3.0,0.0,8.0,20.0,3.0,1.0,1.0,17.0,253.0,312.0,1.3659329972508474,1.1110045005533766,-1.659479007376216,-0.44023984617821105
5231,3.0,0.0,8.0,21.0,3.0,1.0,1.0,17.0,162.0,209.0,1.3659329972508474,1.1110045005533766,-1.5551125211646564,-0.708955876332112
5232,3.0,0.0,8.0,22.0,3.0,1.0,1.0,17.0,122.0,139.0,1.262062697430145,1.022552361670508,-1.3463795487415373,-1.6512654451603888
5233,3.0,0.0,8.0,23.0,3.0,1.0,1.0,14.0,94.0,108.0,1.262062697430145,1.022552361670508,-1.3463795487415373,-0.8433138914090624
5234,3.0,0.0,8.0,0.0,4.0,1.0,1.0,6.0,40.0,46.0,1.0543220977887402,0.9346821447539739,-0.9289136038952993,-0.708955876332112
5235,3.0,0.0,8.0,1.0,4.0,1.0,1.0,9.0,17.0,26.0,1.0543220977887402,0.9346821447539739,-0.9289136038952993,-0.44023984617821105
5236,3.0,0.0,8.0,2.0,4.0,1.0,1.0,3.0,8.0,11.0,0.8465814981473359,0.8462300058711052,-0.4592644159432813,-0.44023984617821105
5237,3.0,0.0,8.0,3.0,4.0,1.0,1.0,2.0,7.0,9.0,0.7427111983266335,0.8462300058711052,-0.30271468662594253,-0.44023984617821105
5238,3.0,0.0,8.0,4.0,4.0,1.0,1.0,1.0,4.0,5.0,0.7427111983266335,0.8462300058711052,-0.30271468662594253,-0.17062208437949827
5239,3.0,0.0,8.0,5.0,4.0,1.0,1.0,2.0,23.0,25.0,0.7427111983266335,0.8462300058711052,-0.09398171420282331,0.09809394577440259
5240,3.0,0.0,8.0,6.0,4.0,1.0,1.0,5.0,101.0,106.0,0.6388408985059311,0.7583597889545711,0.1147512582202959,-0.17062208437949827
5241,3.0,0.0,8.0,7.0,4.0,1.0,1.0,15.0,292.0,307.0,0.8465814981473359,0.8462300058711052,-0.4592644159432813,-0.44023984617821105
5242,3.0,0.0,8.0,8.0,4.0,1.0,1.0,17.0,361.0,390.0,1.0543220977887402,0.9346821447539739,-0.9289136038952993,-0.17062208437949827
5243,3.0,0.0,8.0,9.0,4.0,1.0,1.0,17.0,166.0,197.0,1.1581923976094426,1.022552361670508,-1.242013062529978,0.3677117075731151
5244,3.0,0.0,8.0,10.0,4.0,1.0,1.0,17.0,96.0,132.0,1.262062697430145,1.022552361670508,-1.3463795487415373,0.636427737727016
5245,3.0,0.0,8.0,11.0,4.0,1.0,1.0,17.0,128.0,187.0,1.3659329972508474,1.1110045005533766,-1.450746034953097,0.636427737727016
5246,3.0,0.0,8.0,12.0,4.0,1.0,1.0,17.0,164.0,214.0,1.46980329707155,1.1988747174699108,-1.659479007376216,0.636427737727016
5247,3.0,0.0,8.0,13.0,4.0,1.0,1.0,17.0,166.0,217.0,1.3659329972508474,1.1110045005533766,-1.659479007376216,0.3677117075731151
5248,3.0,0.0,8.0,14.0,4.0,1.0,1.0,17.0,103.0,142.0,1.5736735968922524,1.2873268563527795,-1.7638454935877756,-1.6512654451603888
5249,3.0,0.0,8.0,15.0,4.0,1.0,1.0,17.0,126.0,178.0,1.5736735968922524,1.2873268563527795,-1.7638454935877756,1.040403514602679
5250,3.0,0.0,8.0,16.0,4.0,1.0,1.0,17.0,241.0,298.0,1.5736735968922524,1.2873268563527795,-1.8682119797993348,0.09809394577440259
5251,3.0,0.0,8.0,17.0,4.0,1.0,1.0,17.0,486.0,582.0,1.5736735968922524,1.2873268563527795,-1.7638454935877756,0.636427737727016
5252,3.0,0.0,8.0,18.0,4.0,1.0,1.0,17.0,497.0,571.0,1.46980329707155,1.1988747174699108,-1.7638454935877756,-0.8433138914090624
5253,3.0,0.0,8.0,19.0,4.0,1.0,1.0,17.0,323.0,371.0,1.262062697430145,1.022552361670508,-1.450746034953097,0.09809394577440259
5254,3.0,0.0,8.0,20.0,4.0,1.0,1.0,17.0,232.0,288.0,1.1581923976094426,1.022552361670508,-1.3463795487415373,-0.44023984617821105
5255,3.0,0.0,8.0,21.0,4.0,1.0,1.0,17.0,171.0,206.0,1.0543220977887402,1.022552361670508,-0.7723638745779602,-0.8433138914090624
5256,3.0,0.0,8.0,22.0,4.0,1.0,1.0,17.0,123.0,157.0,1.0543220977887402,1.022552361670508,-0.7723638745779602,-1.6512654451603888
5257,3.0,0.0,8.0,23.0,4.0,1.0,1.0,17.0,105.0,127.0,0.8465814981473359,0.8462300058711052,-0.6679973883664005,-0.17062208437949827
5258,3.0,0.0,8.0,0.0,5.0,1.0,1.0,12.0,53.0,65.0,0.7427111983266335,0.8462300058711052,-0.5114476590490612,-0.17062208437949827
5259,3.0,0.0,8.0,1.0,5.0,1.0,1.0,4.0,19.0,23.0,0.7427111983266335,0.8462300058711052,-0.5114476590490612,-0.44023984617821105
5260,3.0,0.0,8.0,2.0,5.0,1.0,1.0,0.0,15.0,15.0,0.6388408985059311,0.8462300058711052,-0.30271468662594253,0.09809394577440259
5261,3.0,0.0,8.0,3.0,5.0,1.0,1.0,0.0,9.0,9.0,0.6388408985059311,0.8462300058711052,-0.5114476590490612,-0.17062208437949827
5262,3.0,0.0,8.0,4.0,5.0,1.0,1.0,0.0,5.0,5.0,0.6388408985059311,0.8462300058711052,-0.5114476590490612,-0.44023984617821105
5263,3.0,0.0,8.0,5.0,5.0,1.0,1.0,2.0,24.0,26.0,0.5349705986852286,0.8462300058711052,-0.35489792973172174,-0.44023984617821105
5264,3.0,0.0,8.0,6.0,5.0,1.0,1.0,3.0,73.0,76.0,0.6388408985059311,0.8462300058711052,-0.6679973883664005,-0.44023984617821105
5265,3.0,0.0,8.0,7.0,5.0,1.0,1.0,17.0,247.0,264.0,0.7427111983266335,0.8462300058711052,-0.9810968470010791,-0.17062208437949827
5266,3.0,0.0,8.0,8.0,5.0,1.0,1.0,17.0,397.0,426.0,0.9504517979680384,0.9346821447539739,-1.242013062529978,0.3677117075731151
5267,3.0,0.0,8.0,9.0,5.0,1.0,1.0,17.0,178.0,205.0,1.1581923976094426,1.022552361670508,-1.5029292780588765,-0.44023984617821105
5268,3.0,0.0,8.0,10.0,5.0,1.0,1.0,17.0,86.0,130.0,1.262062697430145,1.022552361670508,-1.5551125211646564,-0.708955876332112
5269,3.0,0.0,8.0,11.0,5.0,1.0,1.0,17.0,108.0,156.0,1.3659329972508474,1.1110045005533766,-1.7638454935877756,-1.6512654451603888
5270,3.0,0.0,8.0,12.0,5.0,1.0,1.0,17.0,167.0,222.0,1.5736735968922524,1.2873268563527795,-1.8682119797993348,-1.6512654451603888
5271,3.0,0.0,8.0,13.0,5.0,1.0,1.0,17.0,179.0,253.0,1.46980329707155,1.1988747174699108,-1.7638454935877756,-0.8433138914090624
5272,3.0,0.0,8.0,14.0,5.0,1.0,1.0,17.0,135.0,186.0,1.5736735968922524,1.2873268563527795,-1.7638454935877756,0.09809394577440259
5273,3.0,0.0,8.0,15.0,5.0,1.0,1.0,17.0,190.0,249.0,1.5736735968922524,1.2873268563527795,-1.7638454935877756,-0.17062208437949827
5274,3.0,0.0,8.0,16.0,5.0,1.0,1.0,17.0,266.0,334.0,1.6775438967129541,1.3751970732693135,-1.816028736693555,-1.6512654451603888
5275,3.0,0.0,8.0,17.0,5.0,1.0,1.0,17.0,423.0,516.0,1.6775438967129541,1.3751970732693135,-1.9203952229051147,-1.6512654451603888
5276,3.0,0.0,8.0,18.0,5.0,1.0,1.0,17.0,376.0,465.0,1.3659329972508474,1.1988747174699108,-1.189829819424198,1.040403514602679
5277,3.0,0.0,8.0,19.0,5.0,1.0,1.0,17.0,284.0,385.0,1.262062697430145,1.1110045005533766,-1.0854633332126387,0.3677117075731151
5278,3.0,0.0,8.0,20.0,5.0,1.0,1.0,17.0,210.0,287.0,1.1581923976094426,1.022552361670508,-1.0854633332126387,0.3677117075731151
5279,3.0,0.0,8.0,21.0,5.0,1.0,1.0,17.0,153.0,226.0,1.0543220977887402,1.022552361670508,-0.7723638745779602,-0.44023984617821105
5280,3.0,0.0,8.0,22.0,5.0,1.0,1.0,17.0,157.0,231.0,0.9504517979680384,0.9346821447539739,-0.6158141452606207,-1.6512654451603888
5281,3.0,0.0,8.0,23.0,5.0,1.0,1.0,17.0,100.0,151.0,0.9504517979680384,0.9346821447539739,-0.6158141452606207,-1.6512654451603888
5282,3.0,0.0,8.0,0.0,6.0,0.0,1.0,15.0,69.0,84.0,0.9504517979680384,0.9346821447539739,-0.6158141452606207,-0.708955876332112
5283,3.0,0.0,8.0,1.0,6.0,0.0,2.0,13.0,64.0,77.0,0.9504517979680384,0.9346821447539739,-0.30271468662594253,-0.8433138914090624
5284,3.0,0.0,8.0,2.0,6.0,0.0,1.0,16.0,58.0,74.0,0.9504517979680384,0.9346821447539739,-0.30271468662594253,-1.6512654451603888
5285,3.0,0.0,8.0,3.0,6.0,0.0,1.0,9.0,18.0,27.0,0.8465814981473359,0.8462300058711052,0.1147512582202959,-0.44023984617821105
5286,3.0,0.0,8.0,4.0,6.0,0.0,2.0,5.0,5.0,10.0,0.7427111983266335,0.7583597889545711,0.5322172030665338,-0.44023984617821105
5287,3.0,0.0,8.0,5.0,6.0,0.0,1.0,3.0,15.0,18.0,0.7427111983266335,0.7583597889545711,0.5322172030665338,-0.708955876332112
